mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	2/2	4	1	1/16		1/16	1		7	37		18
1	1	0	0	2/2	4	1	1/16		1/16	1		-2	46		18
1	1	0	0	2/2	3	1	1/16		1/16	1		4	52		9
1	1	0	0	2/2	2	1	1/16		1/16	1		1	55		0
1	1	0	0	2/2	3	1	1/16		1/16	1		1	55		9
1	1	0	0	2/2	2	1	1/16		1/16	1		4	64		0
1	1	1/16	1/16	2/2	4	1	1/16		1/16	1		7	37		19
1	1	1/16	1/16	2/2	4	1	1/16		1/16	1		-2	46		19
1	1	1/16	1/16	2/2	3	1	1/16		1/16	1		4	52		10
1	1	1/16	1/16	2/2	2	1	1/16		1/16	1		1	55		1
1	1	1/16	1/16	2/2	3	1	1/16		1/16	1		1	55		10
1	1	1/16	1/16	2/2	2	1	1/16		1/16	1		4	64		1
1	1	1/8	1/8	2/2	4	1	1/16		1/16	1		7	37		20
1	1	1/8	1/8	2/2	4	1	1/16		1/16	1		-2	46		20
1	1	1/8	1/8	2/2	3	1	1/16		1/16	1		4	52		11
1	1	1/8	1/8	2/2	2	1	1/16		1/16	1		1	55		2
1	1	1/8	1/8	2/2	3	1	1/16		1/16	1		1	55		11
1	1	1/8	1/8	2/2	2	1	1/16		1/16	1		4	64		2
1	1	3/16	3/16	2/2	4	1	1/16		1/16	1		7	37		21
1	1	3/16	3/16	2/2	4	1	1/16		1/16	1		-2	46		21
1	1	3/16	3/16	2/2	3	1	1/16		1/16	1		4	52		12
1	1	3/16	3/16	2/2	2	1	1/16		1/16	1		1	55		3
1	1	3/16	3/16	2/2	3	1	1/16		1/16	1		1	55		12
1	1	3/16	3/16	2/2	2	1	1/16		1/16	1		4	64		3
1	1	1/4	1/4	2/2	4	1	1/16		1/16	1		7	37		22
1	1	1/4	1/4	2/2	4	1	1/16		1/16	1		-2	46		22
1	1	1/4	1/4	2/2	3	1	1/16		1/16	1		4	52		13
1	1	1/4	1/4	2/2	2	1	1/16		1/16	1		1	55		4
1	1	1/4	1/4	2/2	3	1	1/16		1/16	1		1	55		13
1	1	1/4	1/4	2/2	2	1	1/16		1/16	1		4	64		4
1	1	5/16	5/16	2/2	4	1	1/16		1/16	1		7	37		23
1	1	5/16	5/16	2/2	4	1	1/16		1/16	1		-2	46		23
1	1	5/16	5/16	2/2	3	1	1/16		1/16	1		4	52		14
1	1	5/16	5/16	2/2	2	1	1/16		1/16	1		1	55		5
1	1	5/16	5/16	2/2	3	1	1/16		1/16	1		1	55		14
1	1	5/16	5/16	2/2	2	1	1/16		1/16	1		4	64		5
1	1	3/8	3/8	2/2	4	1	1/16		1/16	1		7	37		24
1	1	3/8	3/8	2/2	4	1	1/16		1/16	1		-2	46		24
1	1	3/8	3/8	2/2	3	1	1/16		1/16	1		4	52		15
1	1	3/8	3/8	2/2	2	1	1/16		1/16	1		1	55		6
1	1	3/8	3/8	2/2	3	1	1/16		1/16	1		1	55		15
1	1	3/8	3/8	2/2	2	1	1/16		1/16	1		4	64		6
1	1	7/16	7/16	2/2	4	1	1/16		1/16	1		7	37		25
1	1	7/16	7/16	2/2	4	1	1/16		1/16	1		-2	46		25
1	1	7/16	7/16	2/2	3	1	1/16		1/16	1		4	52		16
1	1	7/16	7/16	2/2	2	1	1/16		1/16	1		1	55		7
1	1	7/16	7/16	2/2	3	1	1/16		1/16	1		1	55		16
1	1	7/16	7/16	2/2	2	1	1/16		1/16	1		4	64		7
1	1	1/2	1/2	2/2	4	1	1/2		1/2	1		7	37		26
1	1	1/2	1/2	2/2	4	1	1/2		1/2	1		-2	46		26
1	1	1/2	1/2	2/2	3	1	1/2		1/2	1		4	52		17
1	1	1/2	1/2	2/2	2	1	1/2		1/2	1		1	55		8
1	1	1/2	1/2	2/2	3	1	1/2		1/2	1		1	55		17
1	1	1/2	1/2	2/2	2	1	1/2		1/2	1		4	64		8
2	2	0	0	2/2	4	1	1/2		1/2	1		7	37		35
2	2	0	0	2/2	4	1	1/2		1/2	1		-2	46		35
2	2	0	0	2/2	3	1	1/2		1/2	1		4	52		33
2	2	0	0	2/2	2	1	1/2		1/2	1		1	55		31
2	2	0	0	2/2	3	1	1/2		1/2	1		1	55		33
2	2	0	0	2/2	2	1	1/2		1/2	1		4	64		31
2	2	0	0	2/2	1	1	1/4		1/4	1		-2	70		27
2	2	1/2	1/2	2/2	4	1	1/2		1/2	1		7	37		36
2	2	1/2	1/2	2/2	4	1	1/2		1/2	1		-2	46		36
2	2	1/2	1/2	2/2	3	1	1/2		1/2	1		4	52		34
2	2	1/2	1/2	2/2	2	1	1/2		1/2	1		1	55		32
2	2	1/2	1/2	2/2	3	1	1/2		1/2	1		1	55		34
2	2	1/2	1/2	2/2	2	1	1/2		1/2	1		4	64		32
2	2	5/8	5/8	2/2	1	1	1/8		1/8	1		-2	70		28
2	2	3/4	3/4	2/2	1	1	1/8		1/8	1		3	69		29
2	2	7/8	7/8	2/2	1	1	1/8		1/8	1		-2	70		30
3	3	0	0	2/2	4	1	1/2		1/2	1		7	37		44
3	3	0	0	2/2	4	1	1/2		1/2	1		-2	46		44
3	3	0	0	2/2	3	1	1/2		1/2	1		4	52		42
3	3	0	0	2/2	2	1	1/2		1/2	1		1	55		40
3	3	0	0	2/2	3	1	1/2		1/2	1		1	55		42
3	3	0	0	2/2	2	1	1/2		1/2	1		4	64		40
3	3	0	0	2/2	1	1	1/4		1/4	1		3	69		37
3	3	1/4	1/4	2/2	1	1	1/4		1/4	1		1	67		38
3	3	1/2	1/2	2/2	4	1	1/2		1/2	1		7	37		45
3	3	1/2	1/2	2/2	4	1	1/2		1/2	1		-2	46		45
3	3	1/2	1/2	2/2	3	1	1/2		1/2	1		4	52		43
3	3	1/2	1/2	2/2	2	1	1/2		1/2	1		1	55		41
3	3	1/2	1/2	2/2	3	1	1/2		1/2	1		1	55		43
3	3	1/2	1/2	2/2	2	1	1/2		1/2	1		4	64		41
3	3	3/4	3/4	2/2	1	1	1/4		1/4	1		1	67		39
4	4	0	0	2/2	4	1	1/2		1/2	1		7	37		52
4	4	0	0	2/2	4	1	1/2		1/2	1		-2	46		52
4	4	0	0	2/2	3	1	1/2		1/2	1		4	52		50
4	4	0	0	2/2	2	1	1/2		1/2	1		1	55		48
4	4	0	0	2/2	3	1	1/2		1/2	1		1	55		50
4	4	0	0	2/2	2	1	1/2		1/2	1		4	64		48
4	4	0	0	2/2	1	1	3/4		1/2	3/2		4	76		46
4	4	1/2	1/2	2/2	4	1	1/2		1/2	1		7	37		53
4	4	1/2	1/2	2/2	4	1	1/2		1/2	1		-2	46		53
4	4	1/2	1/2	2/2	3	1	1/2		1/2	1		4	52		51
4	4	1/2	1/2	2/2	2	1	1/2		1/2	1		1	55		49
4	4	1/2	1/2	2/2	3	1	1/2		1/2	1		1	55		51
4	4	1/2	1/2	2/2	2	1	1/2		1/2	1		4	64		49
4	4	3/4	3/4	2/2	1	1	1/4		1/4	1		2	74		47
5	5	0	0	2/2	4	1	1/2		1/2	1		7	37		61
5	5	0	0	2/2	4	1	1/2		1/2	1		-2	46		61
5	5	0	0	2/2	3	1	1/2		1/2	1		4	52		59
5	5	0	0	2/2	2	1	1/2		1/2	1		1	55		57
5	5	0	0	2/2	3	1	1/2		1/2	1		1	55		59
5	5	0	0	2/2	2	1	1/2		1/2	1		4	64		57
5	5	0	0	2/2	1	1	1/4		1/4	1		2	74		54
5	5	1/4	1/4	2/2	1	1	1/4		1/4	1		7	73		55
5	5	1/2	1/2	2/2	4	1	1/2		1/2	1		7	37		62
5	5	1/2	1/2	2/2	4	1	1/2		1/2	1		-2	46		62
5	5	1/2	1/2	2/2	3	1	1/2		1/2	1		4	52		60
5	5	1/2	1/2	2/2	2	1	1/2		1/2	1		1	55		58
5	5	1/2	1/2	2/2	3	1	1/2		1/2	1		1	55		60
