mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	1.0	0	0	4/4	4	1	1/4		1/4	1		2	50	D3	3	9
1	1	0	2.0	0	0	4/4	3	1	1/2		1/2	1		3	57	A3	3	7
1	1	0	2.0	0	0	4/4	1	1	1/2		1/2	1		2	62	D4	4	0
1	1	0	2.0	0	0	4/4	2	1	1/2		1/2	1		2	62	D4	4	5
1	1	0	2.0	0	0	4/4	3	1	1/2		1/2	1		6	66	F#4	4	7
1	1	0	2.0	0	0	4/4	2	1	1/2		1/2	1		3	69	A4	4	5
1	1	1	1.0	1/4	1/4	4/4	4	1	1/4		1/4	1		2	38	D2	2	10
1	1	2	2.0	1/2	1/2	4/4	3	1	1/2		1/2	1		3	57	A3	3	8
1	1	2	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		2	62	D4	4	6
1	1	2	2.0	1/2	1/2	4/4	3	1	1/2		1/2	1		6	66	F#4	4	8
1	1	2	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		3	69	A4	4	6
1	1	3	0.25	3/4	3/4	4/4	1	1	1/16		1/16	1		2	74	D5	5	1
1	1	13/4	0.25	13/16	13/16	4/4	1	1	1/16		1/16	1		6	78	F#5	5	2
1	1	7/2	0.25	7/8	7/8	4/4	1	1	1/16		1/16	1		3	81	A5	5	3
1	1	15/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		2	86	D6	6	4
2	2	4	1.0	0	0	4/4	4	1	1/4		1/4	1		2	50	D3	3	19
2	2	4	2.0	0	0	4/4	3	1	1/2		1/2	1		3	57	A3	3	17
2	2	4	2.0	0	0	4/4	2	1	1/2		1/2	1		2	62	D4	4	15
2	2	4	2.0	0	0	4/4	3	1	1/2		1/2	1		6	66	F#4	4	17
2	2	4	2.0	0	0	4/4	2	1	1/2		1/2	1		3	69	A4	4	15
2	2	4	1.5	0	0	4/4	1	1	3/8		1/4	3/2		6	90	F#6	6	11
2	2	5	1.0	1/4	1/4	4/4	4	1	1/4		1/4	1		2	38	D2	2	20
2	2	11/2	0.5	3/8	3/8	4/4	1	1	1/8		1/8	1		4	88	E6	6	12
2	2	6	2.0	1/2	1/2	4/4	3	1	1/2		1/2	1		3	57	A3	3	18
2	2	6	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		2	62	D4	4	16
2	2	6	2.0	1/2	1/2	4/4	3	1	1/2		1/2	1		6	66	F#4	4	18
2	2	6	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		3	69	A4	4	16
2	2	6	1.5	1/2	1/2	4/4	1	1	3/8		1/4	3/2		2	86	D6	6	13
2	2	15/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		3	81	A5	5	14
3	3	8	2.0	0	0	4/4	3	1	1/2		1/2	1		3	57	A3	3	27
3	3	8	1.0	0	0	4/4	4	1	1/4		1/4	1		2	62	D4	4	29
3	3	8	2.0	0	0	4/4	2	1	1/2		1/2	1		2	62	D4	4	25
3	3	8	2.0	0	0	4/4	3	1	1/2		1/2	1		6	66	F#4	4	27
3	3	8	2.0	0	0	4/4	2	1	1/2		1/2	1		3	69	A4	4	25
3	3	8	1.5	0	0	4/4	1	1	3/8		1/4	3/2		6	78	F#5	5	21
3	3	9	1.0	1/4	1/4	4/4	4	1	1/4		1/4	1		2	50	D3	3	30
3	3	19/2	0.5	3/8	3/8	4/4	1	1	1/8		1/8	1		4	76	E5	5	22
3	3	10	2.0	1/2	1/2	4/4	3	1	1/2		1/2	1		3	57	A3	3	28
3	3	10	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		2	62	D4	4	26
3	3	10	2.0	1/2	1/2	4/4	3	1	1/2		1/2	1		6	66	F#4	4	28
3	3	10	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		3	69	A4	4	26
3	3	10	1.5	1/2	1/2	4/4	1	1	3/8		1/4	3/2		2	74	D5	5	23
3	3	23/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		3	69	A4	4	24
4	4	12	1.0	0	0	4/4	4	1	1/4		1/4	1		2	62	D4	4	41
4	4	12	2.0	0	0	4/4	3	1	1/2		1/2	1		6	66	F#4	4	39
4	4	12	2.0	0	0	4/4	2	1	1/2		1/2	1		8	68	G#4	4	37
4	4	12	1.0	0	0	4/4	1	1	1/4		1/4	1		5	71	B4	4	31
4	4	13	0.75	1/4	1/4	4/4	4	1	3/16		1/8	3/2		2	62	D4	4	42
4	4	13	0.75	1/4	1/4	4/4	1	1	3/16		1/8	3/2		5	71	B4	4	32
4	4	55/4	0.25	7/16	7/16	4/4	4	1	1/16		1/16	1		2	62	D4	4	43
4	4	55/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		5	71	B4	4	33
4	4	14	1.0	1/2	1/2	4/4	4	1	1/4		1/4	1		2	62	D4	4	44
4	4	14	2.0	1/2	1/2	4/4	3	1	1/2		1/2	1		6	66	F#4	4	40
4	4	14	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		8	68	G#4	4	38
4	4	14	1.5	1/2	1/2	4/4	1	1	3/8		1/4	3/2		5	71	B4	4	34
4	4	15	1.0	3/4	3/4	4/4	4	1	1/4		1/4	1		2	62	D4	4	45
4	4	31/2	0.25	7/8	7/8	4/4	1	1	1/16		1/16	1		3	69	A4	4	35
4	4	63/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		5	71	B4	4	36
5	5	16	1.0	0	0	4/4	4	1	1/4		1/4	1		7	61	C#4	4	55
5	5	16	3.0	0	0	4/4	3	1	3/4		1/2	3/2		11	65	E#4	4	53
5	5	16	3.0	0	0	4/4	2	1	3/4		1/2	3/2		8	68	G#4	4	51
5	5	16	3.0	0	0	4/4	2	1	3/4		1/2	3/2		5	71	B4	4	51
5	5	16	2.0	0	0	4/4	1	1	1/2		1/2	1		7	73	C#5	5	46
5	5	17	1.0	1/4	1/4	4/4	4	1	1/4		1/4	1		7	49	C#3	3	56
5	5	19	1.0	3/4	3/4	4/4	3	1	1/4		1/4	1		7	61	C#4	4	54
5	5	19	0.25	3/4	3/4	4/4	1	1	1/16		1/16	1		6	66	F#4	4	47
5	5	19	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		6	66	F#4	4	52
5	5	19	1.0	3/4	3/4	4/4	3	1	1/4		1/4	1		6	66	F#4	4	54
5	5	19	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		3	69	A4	4	52
5	5	77/4	0.25	13/16	13/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	48
5	5	39/2	0.25	7/8	7/8	4/4	1	1	1/16		1/16	1		7	73	C#5	5	49
5	5	79/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		6	78	F#5	5	50
6	6	20	1.0	0	0	4/4	4	1	1/4		1/4	1		6	54	F#3	3	67
6	6	20	1.0	0	0	4/4	3	1	1/4		1/4	1		3	57	A3	3	63
6	6	20	2.0	0	0	4/4	2	1	1/2		1/2	1		6	66	F#4	4	61
6	6	20	2.0	0	0	4/4	2	1	1/2		1/2	1		3	69	A4	4	61
6	6	20	1.5	0	0	4/4	1	1	3/8		1/4	3/2		3	81	A5	5	57
6	6	21	1.0	1/4	1/4	4/4	4	1	1/4		1/4	1		6	42	F#2	2	68
6	6	21	1.0	1/4	1/4	4/4	3	1	1/4		1/4	1		7	61	C#4	4	64
6	6	43/2	0.5	3/8	3/8	4/4	1	1	1/8		1/8	1		8	80	G#5	5	58
6	6	22	1.0	1/2	1/2	4/4	3	1	1/4		1/4	1		3	57	A3	3	65
6	6	22	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		6	66	F#4	4	62
6	6	22	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		3	69	A4	4	62
6	6	22	1.5	1/2	1/2	4/4	1	1	3/8		1/4	3/2		6	78	F#5	5	59
6	6	23	1.0	3/4	3/4	4/4	3	1	1/4		1/4	1		7	61	C#4	4	66
6	6	47/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		7	73	C#5	5	60
7	7	24	1.0	0	0	4/4	3	1	1/4		1/4	1		3	57	A3	3	75
7	7	24	2.0	0	0	4/4	2	1	1/2		1/2	1		6	66	F#4	4	73
7	7	24	1.5	0	0	4/4	1	1	3/8		1/4	3/2		3	69	A4	4	69
7	7	24	2.0	0	0	4/4	2	1	1/2		1/2	1		3	69	A4	4	73
7	7	25	1.0	1/4	1/4	4/4	3	1	1/4		1/4	1		7	61	C#4	4	76
7	7	51/2	0.5	3/8	3/8	4/4	1	1	1/8		1/8	1		8	68	G#4	4	70
7	7	26	1.0	1/2	1/2	4/4	3	1	1/4		1/4	1		3	57	A3	3	77
7	7	26	1.5	1/2	1/2	4/4	1	1	3/8		1/4	3/2		6	66	F#4	4	71
7	7	26	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		6	66	F#4	4	74
7	7	26	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		3	69	A4	4	74
7	7	27	1.0	3/4	3/4	4/4	3	1	1/4		1/4	1		7	61	C#4	4	78
7	7	55/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		7	61	C#4	4	72
8	8	28	1.0	0	0	4/4	4	1	1/4		1/4	1		6	54	F#3	3	89
8	8	28	2.0	0	0	4/4	3	1	1/2		1/2	1		6	54	F#3	3	87
8	8	28	2.0	0	0	4/4	2	1	1/2		1/2	1		3	57	A3	3	85
8	8	28	2.0	0	0	4/4	3	1	1/2		1/2	1		3	57	A3	3	87
8	8	28	1.0	0	0	4/4	1	1	1/4		1/4	1		2	62	D4	4	79
8	8	28	2.0	0	0	4/4	2	1	1/2		1/2	1		2	62	D4	4	85
