mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	4	1	1/8		1/8	1		4	40	11
1	1	0	0	3/4	3	1	1/8		1/8	1		1	55	7
1	1	0	0	3/4	2	1	1/8		1/8	1		5	59	3
1	1	1/8	1/8	3/4	4	1	1/8		1/8	1		4	40	12
1	1	1/8	1/8	3/4	3	1	1/8		1/8	1		1	55	8
1	1	1/8	1/8	3/4	2	1	1/8		1/8	1		5	59	4
1	1	1/4	1/4	3/4	4	1	1/4		1/4	1		4	40	13
1	1	1/4	1/4	3/4	3	1	1/4		1/4	1		1	55	9
1	1	1/4	1/4	3/4	2	1	1/4		1/4	1		5	59	5
1	1	3/8	3/8	3/4	1	1	1/8		1/8	1		5	59	0
1	1	1/2	1/2	3/4	3	1	1/4		1/4	1		1	55	10
1	1	1/2	1/2	3/4	2	1	1/4		1/4	1		5	59	6
1	1	1/2	1/2	3/4	1	1	1/8		1/8	1		4	64	1
1	1	5/8	5/8	3/4	1	1	1/8		1/8	1		1	67	2
2	2	0	0	3/4	3	1	1/8		1/8	1		3	57	22
2	2	0	0	3/4	2	1	1/8		1/8	1		0	60	18
2	2	0	0	3/4	1	1	3/8		1/4	3/2		1	67	14
2	2	1/8	1/8	3/4	3	1	1/8		1/8	1		3	57	23
2	2	1/8	1/8	3/4	2	1	1/8		1/8	1		0	60	19
2	2	1/4	1/4	3/4	3	1	1/4		1/4	1		3	57	24
2	2	1/4	1/4	3/4	2	1	1/4		1/4	1		0	60	20
2	2	3/8	3/8	3/4	1	1	1/8		1/8	1		6	66	15
2	2	1/2	1/2	3/4	3	1	1/4		1/4	1		3	57	25
2	2	1/2	1/2	3/4	2	1	1/4		1/4	1		0	60	21
2	2	1/2	1/2	3/4	1	1	1/8		1/8	1		4	64	16
2	2	5/8	5/8	3/4	1	1	1/8		1/8	1		9	63	17
3	3	0	0	3/4	3	1	1/8		1/8	1		3	57	34
3	3	0	0	3/4	2	1	1/8		1/8	1		0	60	30
3	3	0	0	3/4	1	1	3/8		1/4	3/2		3	69	26
3	3	1/8	1/8	3/4	3	1	1/8		1/8	1		3	57	35
3	3	1/8	1/8	3/4	2	1	1/8		1/8	1		0	60	31
3	3	1/4	1/4	3/4	3	1	1/4		1/4	1		3	57	36
3	3	1/4	1/4	3/4	2	1	1/4		1/4	1		0	60	32
3	3	3/8	3/8	3/4	1	1	1/8		1/8	1		6	66	27
3	3	1/2	1/2	3/4	3	1	1/4		1/4	1		3	57	37
3	3	1/2	1/2	3/4	2	1	1/4		1/4	1		0	60	33
3	3	1/2	1/2	3/4	1	1	1/8		1/8	1		4	64	28
3	3	5/8	5/8	3/4	1	1	1/8		1/8	1		9	63	29
4	4	0	0	3/4	3	1	1/8		1/8	1		1	55	48
4	4	0	0	3/4	2	1	1/8		1/8	1		5	59	44
4	4	0	0	3/4	1	1	1/8		1/8	1		4	64	38
4	4	1/8	1/8	3/4	3	1	1/8		1/8	1		1	55	49
4	4	1/8	1/8	3/4	2	1	1/8		1/8	1		5	59	45
4	4	1/8	1/8	3/4	1	1	1/8		1/8	1		1	67	39
4	4	1/4	1/4	3/4	3	1	1/4		1/4	1		1	55	50
4	4	1/4	1/4	3/4	2	1	1/4		1/4	1		5	59	46
4	4	1/4	1/4	3/4	1	1	1/8		1/8	1		5	71	40
4	4	3/8	3/8	3/4	1	1	1/8		1/8	1		4	76	41
4	4	1/2	1/2	3/4	3	1	1/4		1/4	1		1	55	51
4	4	1/2	1/2	3/4	2	1	1/4		1/4	1		5	59	47
4	4	1/2	1/2	3/4	1	1	1/8		1/8	1		1	79	42
4	4	5/8	5/8	3/4	1	1	1/8		1/8	1		6	78	43
5	5	0	0	3/4	3	1	1/8		1/8	1		1	55	62
5	5	0	0	3/4	2	1	1/8		1/8	1		5	59	56
5	5	0	0	3/4	1	1	1/4		1/4	1		9	75	52
5	5	1/8	1/8	3/4	3	1	1/8		1/8	1		1	55	63
5	5	1/8	1/8	3/4	2	1	1/8		1/8	1		5	59	57
5	5	1/4	1/4	3/4	3	1	1/8		1/8	1		1	55	64
5	5	1/4	1/4	3/4	2	1	1/8		1/8	1		5	59	58
5	5	1/4	1/4	3/4	1	1	1/8		1/8	1		4	76	53
5	5	3/8	3/8	3/4	3	1	1/8		1/8	1		5	59	65
5	5	3/8	3/8	3/4	2	1	1/8		1/8	1		4	64	59
5	5	1/2	1/2	3/4	3	1	1/8		1/8	1		4	64	66
5	5	1/2	1/2	3/4	2	1	1/8		1/8	1		1	67	60
5	5	1/2	1/2	3/4	1	1	1/8		1/8	1		5	71	54
5	5	5/8	5/8	3/4	3	1	1/8		1/8	1		1	67	67
5	5	5/8	5/8	3/4	2	1	1/8		1/8	1		5	71	61
5	5	5/8	5/8	3/4	1	1	1/8		1/8	1		4	76	55
6	6	0	0	3/4	3	1	1/4		1/4	1		6	66	76
6	6	0	0	3/4	2	1	1/4		1/4	1		3	69	74
6	6	0	0	3/4	1	1	1/8		1/8	1		4	76	68
